0,1,2,3,4,5,6,7
2.03,0.126,235.36,8.6,0.0,0.0,17.0,1074.3399573416455
0.20600000000000002,0.098,236.79,1.0,0.0,1.0,0.0,671.1801502777048
1.442,0.11,243.24,5.8,0.0,0.0,18.0,572.8762827480783
1.49,0.094,238.53,6.2,0.0,0.0,18.0,654.7192189082151
0.304,0.0,241.45,1.4,0.0,0.0,0.0,1052.6414224824714
0.39399999999999996,0.0,244.92,1.8,0.0,0.0,0.0,1060.427719102254
0.306,0.24600000000000002,243.91,1.6,0.0,0.0,1.0,932.7897286652436
0.4,0.302,238.44,2.0,0.0,2.0,0.0,878.6063470546053
1.348,0.0,239.77,5.6,1.0,0.0,17.0,537.5498896692799
0.54,0.07400000000000001,241.94,2.2,0.0,4.0,1.0,1062.9160936224494
1.232,0.0,241.84,5.0,0.0,0.0,0.0,1342.540932813563
2.438,0.0,239.78,10.0,0.0,0.0,17.0,1214.345516166851
0.28800000000000003,0.24,243.54,1.4,0.0,1.0,1.0,2.4786332192541187
0.34,0.20800000000000002,240.53,1.6,0.0,1.0,0.0,116.63880167578432
0.20600000000000002,0.094,239.46,1.0,0.0,0.0,0.0,1290.6119383899722
0.32,0.09,245.84,1.4,0.0,0.0,0.0,371.77553126672655
1.5959999999999999,0.0,240.87,6.6,0.0,0.0,17.0,432.79619856009714
0.442,0.23,238.75,2.0,0.0,0.0,0.0,73.38289284468885
0.392,0.196,241.64,1.8,0.0,1.0,0.0,974.1669319228159
1.66,0.054000000000000006,237.56,7.0,0.0,0.0,18.0,593.3104579957095
1.778,0.21600000000000003,240.62,7.4,0.0,0.0,18.0,435.1562036154644
1.3940000000000001,0.094,241.44,5.8,0.0,0.0,18.0,87.56867709379391
0.358,0.098,241.97,1.6,0.0,0.0,1.0,159.89973669455813
0.444,0.156,242.51,2.0,0.0,0.0,1.0,1043.3994436517914
0.33399999999999996,0.092,240.76,1.4,0.0,0.0,0.0,272.7926687081684
0.268,0.07200000000000001,241.14,1.2,0.0,0.0,1.0,655.157623053443
0.212,0.11599999999999999,244.46,1.0,0.0,0.0,0.0,7.127439545425146
0.252,0.11199999999999999,238.68,1.2,0.0,0.0,1.0,1414.761563331077
2.634,0.09,239.77,11.0,0.0,0.0,17.0,1364.2774800973564
2.29,0.0,237.56,9.6,0.0,0.0,17.0,422.5879552495492
0.282,0.188,237.97,1.4,0.0,2.0,1.0,114.69402653997051
6.028,0.5,232.79,26.0,43.0,1.0,17.0,1281.3490485429663
1.172,0.0,241.92,6.2,0.0,0.0,0.0,193.29554714884893
0.6759999999999999,0.064,240.17,2.8,0.0,0.0,0.0,1267.4716482294646
3.96,0.222,234.63,17.0,0.0,0.0,17.0,474.01035540930224
1.4880000000000002,0.0,240.95,6.2,0.0,0.0,18.0,792.5777609935107
1.33,0.084,238.64,5.6,1.0,0.0,18.0,837.0087353813337
3.928,0.44,239.06,17.2,25.0,1.0,30.0,743.2386360845634
1.462,0.892,237.7,7.6,0.0,0.0,0.0,835.5417710461421
0.264,0.0,244.5,1.0,0.0,0.0,0.0,1401.8181851049926
0.24,0.0,240.83,1.0,0.0,0.0,1.0,185.9310022245953
0.284,0.084,243.64,1.2,0.0,0.0,0.0,198.59471908067178
0.16399999999999998,0.0,241.9,0.8,0.0,0.0,0.0,336.56509745710235
0.17,0.0,241.9,1.0,0.0,0.0,0.0,400.1156840204144
0.282,0.0,245.79,1.2,0.0,0.0,0.0,375.6779383614607
0.38,0.086,242.81,1.8,0.0,0.0,3.0,174.82566399208972
0.158,0.0,239.73,0.6,0.0,0.0,0.0,1177.3970315042568
0.44,0.07400000000000001,237.68,1.8,0.0,0.0,1.0,1002.0223133630724
0.23399999999999999,0.12,241.13,1.0,0.0,0.0,0.0,1012.5481980631871
0.38799999999999996,0.25,241.43,1.8,0.0,1.0,0.0,29.452180655961357
2.052,0.308,238.42,8.6,0.0,2.0,28.0,1156.739132263465
0.138,0.0,242.75,0.6,0.0,0.0,0.0,214.55305324829155
0.17600000000000002,0.152,240.52,0.8,0.0,0.0,0.0,394.6873362977327
1.436,0.26,231.46,6.2,0.0,1.0,16.0,560.4013937306959
0.324,0.076,238.24,1.4,0.0,0.0,0.0,674.9713889994642
0.31,0.0,243.91,1.2,0.0,0.0,1.0,1126.843045876537
3.4219999999999997,0.23199999999999998,240.54,14.2,0.0,0.0,17.0,1411.7588911624046
2.16,0.43200000000000005,237.28,9.2,1.0,0.0,18.0,1275.0858406597158
0.2,0.126,240.02,1.0,0.0,0.0,0.0,236.82755010550625
0.266,0.134,241.37,1.2,0.0,1.0,0.0,1117.697181231198
0.31,0.11199999999999999,243.04,1.4,0.0,0.0,0.0,547.8994025343253
0.14,0.0,241.84,0.6,0.0,0.0,1.0,404.3077856671757
0.314,0.086,245.04,1.4,0.0,0.0,0.0,85.3358806792653
2.14,0.19,239.41,9.0,0.0,1.0,17.0,786.0478006225444
0.298,0.066,243.14,1.2,0.0,0.0,0.0,1063.6648586293409
1.618,0.184,242.77,6.6,0.0,0.0,19.0,866.033568608448
1.474,0.20600000000000002,236.77,6.2,0.0,1.0,17.0,515.7863529976071
0.35200000000000004,0.11199999999999999,242.82,1.4,0.0,0.0,1.0,3.6413032144450095
1.4880000000000002,0.084,232.81,6.4,0.0,0.0,16.0,549.909383143945
1.538,0.122,240.8,6.4,0.0,0.0,19.0,1090.2124828656513
1.57,0.21600000000000003,242.83,6.4,0.0,2.0,18.0,27.006887563271768
1.6580000000000001,0.11800000000000001,239.11,6.8,0.0,0.0,17.0,443.42251858055306
1.494,0.0,245.98,6.0,0.0,0.0,19.0,662.1144987703573
1.7919999999999998,0.168,240.68,7.4,0.0,0.0,0.0,1181.4386151994615
0.28600000000000003,0.11800000000000001,242.94,1.2,0.0,0.0,0.0,164.65832475494364
1.788,0.326,243.23,7.6,2.0,2.0,6.0,1303.1682688143892
1.4980000000000002,0.094,241.56,6.2,0.0,0.0,19.0,739.0095882399494
0.218,0.0,241.42,0.8,0.0,0.0,1.0,1026.4370874928811
1.476,0.198,242.3,6.0,0.0,0.0,19.0,831.5572003324068
0.474,0.10400000000000001,242.72,2.0,0.0,0.0,0.0,1218.2457812951147
0.354,0.254,241.68,1.8,0.0,1.0,0.0,37.35394395426988
0.33,0.218,241.42,1.6,0.0,0.0,0.0,959.9514088125686
1.574,0.18600000000000003,243.58,6.4,0.0,0.0,18.0,951.2227844556221
0.35,0.11199999999999999,244.56,1.4,0.0,0.0,1.0,87.88249046589388
0.27,0.0,249.64,1.2,0.0,0.0,0.0,65.72656891154345
0.124,0.0,236.87,0.6,0.0,0.0,0.0,668.139737356307
0.222,0.0,249.2,0.8,0.0,0.0,0.0,155.47595616126262
0.23600000000000002,0.11199999999999999,242.45,1.0,0.0,0.0,0.0,837.0717861223108
2.45,0.0,241.1,10.0,0.0,0.0,19.0,442.03354156216085
0.26,0.0,248.18,1.0,0.0,0.0,1.0,290.6186979554104
1.3880000000000001,0.184,236.8,5.8,0.0,0.0,17.0,815.2457885263004
0.256,0.0,244.25,1.0,0.0,0.0,0.0,986.7971577395343
1.5,0.054000000000000006,231.47,6.4,0.0,0.0,0.0,1129.2268836088563
0.446,0.054000000000000006,241.64,2.0,1.0,0.0,0.0,569.0443889084777
0.266,0.0,243.44,1.2,0.0,0.0,0.0,221.19531209747078
0.34,0.08199999999999999,244.24,1.4,0.0,0.0,0.0,897.9385428829344
1.804,0.25,239.97,7.6,2.0,2.0,1.0,1295.9542988684072
0.28800000000000003,0.098,242.06,1.2,0.0,1.0,0.0,377.82036580491007
1.494,0.13,248.17,6.0,0.0,0.0,20.0,270.8417523733944
1.694,0.18,241.21,7.0,0.0,2.0,18.0,643.4155832078819
2.764,0.08800000000000001,234.96,11.8,0.0,37.0,1.0,558.0457393610608
1.44,0.166,243.93,5.8,0.0,1.0,18.0,640.0956990418099
1.6440000000000001,0.154,246.39,6.6,0.0,0.0,0.0,1376.1527842978878
1.496,0.1,242.56,6.2,0.0,0.0,19.0,775.9045579109531
0.34,0.0,241.01,1.4,0.0,0.0,0.0,418.510815255888
0.596,0.126,238.65,2.6,0.0,0.0,0.0,71.82877909449583
0.344,0.23600000000000002,240.99,1.6,0.0,1.0,1.0,1328.3691566772648
0.262,0.126,241.21,1.2,0.0,0.0,0.0,615.5797126423626
3.8680000000000003,0.32,236.69,16.4,38.0,0.0,0.0,1248.0127532518754
0.588,0.12,246.95,2.8,0.0,1.0,0.0,980.0846446569659
0.27,0.218,236.39,1.4,0.0,0.0,0.0,1340.4121762835268
0.534,0.0,234.55,3.0,0.0,0.0,6.0,1161.8785264953942
0.08,0.0,240.69,0.2,0.0,0.0,1.0,405.2225005800373
0.8959999999999999,0.114,240.5,4.2,2.0,1.0,10.0,517.1981079884196
0.276,0.09,243.46,1.2,0.0,0.0,0.0,100.54192489578108
1.43,0.05,235.04,6.0,0.0,0.0,18.0,639.8765048544781
0.45399999999999996,0.142,244.79,2.2,0.0,0.0,0.0,1430.234082762328
3.522,0.066,235.68,14.8,0.0,35.0,18.0,844.2727808477745
0.322,0.10400000000000001,240.26,1.4,0.0,0.0,0.0,230.68097965087287
0.21,0.146,241.92,1.0,0.0,0.0,0.0,1094.7932002985829
0.254,0.07,242.54,1.0,0.0,0.0,1.0,373.8510227944561
0.33799999999999997,0.08800000000000001,241.91,1.4,0.0,0.0,0.0,371.5023471231006
0.138,0.0,243.11,0.6,0.0,0.0,0.0,70.67879415437542
1.59,0.05,239.92,6.6,0.0,0.0,18.0,657.7923086703671
1.7380000000000002,0.096,238.94,7.2,0.0,0.0,17.0,1013.3491581984963
1.798,0.124,243.09,7.4,2.0,0.0,1.0,1211.3631188364163
0.114,0.0,242.55,0.4,0.0,0.0,0.0,401.8265064022386
2.174,0.23,240.44,9.0,0.0,0.0,16.0,1418.2304812091113
0.544,0.132,241.94,2.2,0.0,1.0,0.0,977.1095758947896
1.306,0.055999999999999994,242.43,5.4,0.0,0.0,18.0,38.5209724331748
1.67,0.0,242.47,6.8,0.0,0.0,18.0,632.8598961784929
0.386,0.198,241.22,1.8,0.0,1.0,1.0,282.94696567547135
0.532,0.0,241.03,2.6,0.0,0.0,6.0,103.2689119632491
0.5660000000000001,0.0,241.88,2.2,0.0,0.0,1.0,1401.6431231025658
1.454,0.1,237.31,6.2,0.0,0.0,18.0,634.4951153203924
2.7539999999999996,0.08800000000000001,234.52,11.8,0.0,0.0,0.0,1210.3337756589058
0.24600000000000002,0.14,243.18,1.2,0.0,0.0,1.0,810.2625975523752
0.512,0.184,233.32,2.2,0.0,1.0,0.0,20.46738027536752
0.21600000000000003,0.0,242.83,0.8,0.0,0.0,0.0,874.8670337115725
1.318,0.0,239.18,5.4,0.0,0.0,18.0,560.692172892761
0.218,0.11199999999999999,238.21,1.0,0.0,0.0,0.0,241.88386175419453
1.4240000000000002,0.0,249.11,5.6,0.0,0.0,19.0,818.8288629260971
0.556,0.152,235.83,2.6,0.0,1.0,0.0,498.13526510008984
2.74,0.512,244.43,11.4,0.0,0.0,30.0,435.59023229071795
0.36,0.0,241.48,1.6,0.0,0.0,0.0,295.4219902265824
0.27,0.20800000000000002,240.61,1.4,0.0,2.0,0.0,980.2165116043726
0.266,0.0,242.39,1.2,0.0,1.0,0.0,1035.213698468073
0.33,0.124,238.78,1.4,0.0,0.0,0.0,653.5264496548203
0.542,0.0,241.12,2.4,0.0,0.0,0.0,584.1862793383324
1.942,0.214,236.05,8.2,0.0,1.0,18.0,415.3876178877927
0.516,0.318,242.96,2.8,0.0,2.0,1.0,657.9239264874491
1.568,0.055999999999999994,236.62,6.6,0.0,0.0,17.0,1312.5526770560516
0.31,0.258,241.77,1.6,0.0,1.0,0.0,134.1469813048781
0.574,0.13,239.53,2.4,0.0,0.0,1.0,1175.2704160472185
1.618,0.27399999999999997,237.85,6.8,0.0,2.0,0.0,452.76664618833047
1.87,0.166,240.38,8.0,1.0,0.0,18.0,876.216040846671
0.41600000000000004,0.0,243.13,1.6,0.0,0.0,1.0,24.508795233780646
1.3659999999999999,0.20199999999999999,240.16,5.6,0.0,1.0,1.0,228.65184056900551
2.438,0.07,241.8,10.0,0.0,2.0,0.0,439.2085453542525
0.33399999999999996,0.07200000000000001,243.01,1.6,0.0,0.0,1.0,1066.3621489800914
0.65,0.20600000000000002,242.67,2.8,0.0,1.0,0.0,1057.3976154383172
1.652,0.098,239.87,6.8,0.0,1.0,1.0,1361.402037476387
0.31,0.10400000000000001,242.84,1.2,0.0,0.0,1.0,318.1574058720793
1.3780000000000001,0.25,242.5,5.8,0.0,0.0,0.0,979.6712263105526
0.308,0.1,244.48,1.2,0.0,1.0,0.0,182.2873444809366
0.466,0.294,241.9,2.4,0.0,0.0,0.0,1079.2480857859778
0.308,0.08199999999999999,240.53,1.2,0.0,2.0,0.0,285.92422225214233
4.476,0.248,237.39,18.8,0.0,0.0,17.0,1159.3508510819738
0.242,0.0,244.06,1.0,0.0,0.0,0.0,316.2325287952738
0.256,0.0,242.09,1.0,0.0,0.0,1.0,503.34667201583227
1.27,0.052000000000000005,238.6,5.2,0.0,0.0,17.0,738.3303326943189
0.242,0.098,242.89,1.0,0.0,0.0,0.0,237.33989682227474
0.326,0.0,239.81,1.4,0.0,0.0,1.0,382.58764686279056
1.432,0.10800000000000001,242.88,5.8,0.0,0.0,19.0,898.1672582416893
1.406,0.10800000000000001,239.43,5.8,0.0,0.0,18.0,456.29919344509347
0.33799999999999997,0.218,240.21,1.6,0.0,1.0,1.0,62.11605821631347
0.312,0.094,245.15,1.2,0.0,0.0,0.0,308.30111298685296
1.7919999999999998,0.102,236.85,7.6,0.0,0.0,18.0,530.1650778510235
0.596,0.12,242.34,2.4,0.0,0.0,1.0,1251.6871082226485
0.226,0.0,241.78,0.8,0.0,0.0,1.0,288.7088771605011
0.298,0.106,239.62,1.2,0.0,1.0,0.0,1286.6478040595143
0.7120000000000001,0.19399999999999998,241.55,3.2,1.0,0.0,7.0,954.0393470826423
3.0439999999999996,0.0,239.66,12.8,0.0,2.0,18.0,1203.5158860616582
1.53,0.212,245.26,6.2,0.0,0.0,19.0,366.4265843894709
1.83,0.32,237.39,7.8,0.0,1.0,18.0,1286.5281965788563
0.442,0.254,242.64,2.0,0.0,0.0,1.0,695.5085757677863
1.358,0.0,239.64,5.6,1.0,0.0,17.0,590.0483636983824
0.826,0.256,244.7,3.6,0.0,2.0,0.0,1351.2148667968477
1.508,0.10400000000000001,241.83,6.2,1.0,0.0,18.0,541.6794388399112
1.604,0.0,240.59,6.6,0.0,1.0,1.0,1436.8718327915387
0.23399999999999999,0.12,240.38,1.0,0.0,1.0,0.0,269.1522949524157
0.364,0.08199999999999999,242.3,1.6,0.0,0.0,0.0,1354.187861600544
0.214,0.0,240.52,1.0,0.0,0.0,0.0,84.49658313665662
1.798,0.332,238.5,7.6,0.0,2.0,1.0,1069.5620607813496
1.64,0.226,240.55,8.2,0.0,17.0,0.0,868.3675735495916
1.034,0.342,240.92,4.4,0.0,1.0,12.0,3.274378184299394
0.574,0.0,242.56,2.4,0.0,0.0,0.0,1118.0335553800037
1.358,0.368,235.53,6.0,0.0,1.0,0.0,1232.3564673610424
1.3359999999999999,0.20199999999999999,240.24,5.6,0.0,1.0,18.0,560.3577790141344
0.134,0.0,241.4,0.6,0.0,0.0,0.0,106.78538849386219
1.714,0.0,237.28,7.4,1.0,0.0,17.0,723.1135720746086
1.696,0.054000000000000006,241.15,7.0,0.0,0.0,18.0,546.4256889986762
0.188,0.048,240.83,0.8,0.0,0.0,0.0,379.76014033821696
1.3259999999999998,0.0,240.84,5.4,0.0,0.0,18.0,1042.4430339057742
0.522,0.12,240.96,2.4,0.0,0.0,0.0,1115.147226048803
1.196,0.10400000000000001,233.45,5.0,0.0,0.0,17.0,756.9605833337822
0.23399999999999999,0.10400000000000001,236.68,1.0,0.0,0.0,0.0,427.8662482834427
3.66,0.47200000000000003,237.75,16.2,0.0,0.0,0.0,1256.9804835798266
0.24,0.0,242.58,1.0,0.0,0.0,1.0,1051.8560541739419
0.244,0.0,241.83,1.0,0.0,0.0,0.0,109.99934820389672
0.462,0.10400000000000001,241.38,2.2,0.0,0.0,0.0,958.4408428835271
1.32,0.0,240.4,5.4,0.0,1.0,18.0,1161.9831486964586
0.45399999999999996,0.172,243.29,2.0,0.0,0.0,0.0,848.6270041500959
1.868,0.057999999999999996,230.12,8.0,0.0,0.0,17.0,1279.8755028669912
0.262,0.124,242.71,1.2,0.0,0.0,1.0,190.94250653071776
0.29,0.114,242.19,1.2,0.0,1.0,0.0,1107.7025927302686
2.012,0.0,239.22,8.4,0.0,2.0,1.0,1299.4064328268962
0.27,0.0,244.82,1.2,0.0,0.0,1.0,160.68265727975256
0.316,0.252,240.95,1.6,0.0,1.0,0.0,1180.9395344840332
0.20600000000000002,0.0,240.8,0.8,0.0,0.0,0.0,1246.1395350136017
0.314,0.244,240.89,1.6,0.0,1.0,0.0,1305.9069102932592
0.67,0.43799999999999994,239.8,3.4,1.0,0.0,1.0,981.9893286679585
1.402,0.086,239.1,5.8,0.0,2.0,0.0,1227.7544151568798
0.316,0.20199999999999999,240.34,1.6,0.0,0.0,0.0,791.7548935190005
0.146,0.0,238.04,0.6,0.0,0.0,0.0,864.6635281940927
0.252,0.134,244.26,1.2,0.0,0.0,1.0,24.03431914775738
0.35,0.106,239.02,1.4,0.0,0.0,0.0,743.1436762658062
1.31,0.0,239.93,5.4,0.0,0.0,18.0,765.0449288615314
2.0140000000000002,0.322,238.19,8.4,0.0,2.0,28.0,804.768438625416
1.46,0.08800000000000001,239.13,6.0,0.0,0.0,18.0,469.22313062606696
0.322,0.244,242.2,1.6,0.0,1.0,0.0,1046.6703259612661
0.31,0.0,247.68,1.4,0.0,0.0,0.0,894.857946200088
0.322,0.09,240.78,1.4,0.0,0.0,0.0,40.16493680997596
1.63,0.20800000000000002,238.63,6.8,0.0,0.0,17.0,1149.0491774964116
1.2919999999999998,0.068,241.8,5.2,0.0,0.0,18.0,563.8813063744384
3.9560000000000004,0.18600000000000003,235.07,16.8,37.0,1.0,18.0,1335.3662203202737
1.5719999999999998,0.31,241.05,6.6,0.0,2.0,19.0,774.2037220024039
1.3619999999999999,0.0,245.65,5.4,0.0,0.0,19.0,730.2383448261619
0.27,0.0,238.16,1.2,1.0,0.0,1.0,605.7217656070931
1.416,0.122,241.65,5.8,0.0,0.0,19.0,577.8235567079431
0.32799999999999996,0.0,243.11,1.4,0.0,0.0,0.0,920.3958680571327
4.04,0.32,234.22,17.2,0.0,35.0,0.0,1182.1653435135818
0.366,0.218,240.51,1.8,0.0,1.0,1.0,936.2132676859568
1.3519999999999999,0.0,238.76,5.6,0.0,0.0,18.0,122.39949506664023
0.9259999999999999,0.39,241.13,4.0,0.0,0.0,0.0,1187.0700407878196
3.786,0.326,236.07,16.8,18.0,1.0,28.0,1294.1288888818688
0.39,0.24,242.88,1.8,0.0,0.0,0.0,192.69131342708408
0.27399999999999997,0.126,242.66,1.2,0.0,1.0,0.0,574.2853071129676
2.0540000000000003,0.057999999999999996,237.74,8.6,0.0,0.0,17.0,1365.4784947393653
0.21600000000000003,0.076,244.13,1.0,0.0,0.0,0.0,1121.813891136178
0.174,0.14800000000000002,239.57,0.8,0.0,0.0,1.0,753.4002551596836
0.134,0.0,245.2,0.6,0.0,0.0,1.0,153.41950728901756
1.598,0.418,242.78,6.8,0.0,0.0,0.0,159.57757697478038
1.278,0.07400000000000001,243.29,5.2,0.0,0.0,18.0,24.17942269040615
0.154,0.0,241.7,0.6,0.0,0.0,1.0,369.1060887261202
3.61,0.38799999999999996,237.86,15.4,0.0,28.0,18.0,836.5723128297819
6.24,0.436,229.62,27.2,0.0,35.0,16.0,1159.7280460948664
0.368,0.07200000000000001,244.06,1.6,0.0,0.0,0.0,339.35130452392923
0.48200000000000004,0.055999999999999994,244.25,2.0,0.0,0.0,0.0,1066.3996820966142
1.38,0.062,241.41,5.6,0.0,0.0,19.0,571.3358590972331
0.446,0.23,244.64,2.0,0.0,1.0,1.0,318.54692373736214
0.34600000000000003,0.098,240.67,1.4,0.0,0.0,1.0,883.3094899721832
0.218,0.046,240.51,1.0,0.0,0.0,1.0,846.7462874053821
0.862,0.11,240.82,3.6,0.0,0.0,12.0,599.7927386400274
0.228,0.0,244.73,1.0,0.0,0.0,0.0,84.1080571414365
1.334,0.068,236.38,5.6,0.0,0.0,17.0,546.5641119303626
2.542,0.068,238.36,10.8,0.0,0.0,18.0,469.52749401020736
0.306,0.08199999999999999,243.08,1.2,0.0,0.0,0.0,1396.4999356177477
1.364,0.212,241.91,5.6,0.0,1.0,19.0,701.6170307562022
0.2,0.0,241.44,0.8,0.0,0.0,1.0,292.7261209930539
2.0140000000000002,0.304,236.49,8.6,0.0,2.0,0.0,1144.5874891382332
1.314,0.0,243.51,5.4,0.0,0.0,18.0,83.67179688098349
0.74,0.046,238.91,3.0,0.0,0.0,0.0,1112.6744387248584
1.35,0.048,248.69,5.4,0.0,0.0,19.0,887.0894294265001
0.358,0.09,245.22,1.6,0.0,2.0,0.0,195.26023253827202
0.634,0.23800000000000002,240.63,3.4,6.0,0.0,1.0,868.454902863606
0.584,0.298,241.86,2.6,0.0,1.0,0.0,1145.5025627645305
0.132,0.0,244.62,0.6,0.0,0.0,0.0,112.48800190925911
1.19,0.0,239.08,4.8,0.0,0.0,19.0,468.3398296078697
0.212,0.0,247.81,0.8,0.0,0.0,0.0,1397.6989361425203
1.42,0.092,240.47,5.8,0.0,1.0,19.0,775.0449059295793
0.35200000000000004,0.23,241.36,1.8,0.0,1.0,1.0,273.6773099679043
0.41,0.204,245.97,1.8,0.0,2.0,1.0,804.1363967279574
0.514,0.324,244.62,2.4,0.0,1.0,0.0,233.38483592465184
1.34,0.078,235.32,5.6,0.0,0.0,17.0,502.34547587914915
0.32799999999999996,0.0,237.63,1.6,0.0,0.0,1.0,1028.266914402327
0.304,0.23399999999999999,242.2,1.6,0.0,0.0,1.0,180.75587747007808
5.544,0.184,236.04,23.8,17.0,35.0,0.0,1164.1933937377516
0.17600000000000002,0.156,241.95,0.8,0.0,0.0,1.0,20.093887401667516
0.08199999999999999,0.0,242.73,0.2,0.0,0.0,1.0,939.5746005718788
0.40399999999999997,0.228,242.18,1.8,0.0,1.0,1.0,1169.87512925303
0.43,0.05,243.5,1.8,0.0,1.0,0.0,1021.4723587713464
0.364,0.198,249.8,1.6,0.0,1.0,0.0,309.4680228711362
0.324,0.22,242.96,1.6,0.0,1.0,0.0,303.0939784499982
0.36200000000000004,0.2,244.26,1.6,0.0,1.0,0.0,1419.516195561067
1.6340000000000001,0.196,242.37,6.8,0.0,0.0,13.0,1400.723471782943
1.496,0.11199999999999999,243.26,6.2,0.0,0.0,19.0,1139.4538897769473
1.212,0.134,248.75,4.8,0.0,1.0,1.0,139.34583513259355
0.304,0.068,240.46,1.2,0.0,0.0,0.0,342.8847650764656
0.532,0.20600000000000002,241.59,2.4,0.0,0.0,1.0,312.2819959545478
1.0979999999999999,0.32,240.96,4.8,0.0,0.0,13.0,1433.9395527901277
0.11199999999999999,0.0,242.87,0.4,0.0,0.0,0.0,211.56560209985153
1.83,0.252,236.86,8.0,0.0,0.0,1.0,1160.791921080768
0.282,0.124,237.32,1.4,0.0,0.0,0.0,1390.715134197565
2.734,0.384,237.27,11.6,0.0,36.0,1.0,927.0178709867055
0.35200000000000004,0.096,242.99,1.6,0.0,2.0,0.0,348.9206517042436
0.348,0.158,243.93,1.6,0.0,0.0,0.0,386.44423228653
0.23399999999999999,0.128,239.17,1.0,0.0,0.0,1.0,583.0048032700751
0.37799999999999995,0.106,246.99,1.6,0.0,0.0,0.0,890.4577788540618
0.168,0.0,240.71,0.8,0.0,0.0,0.0,347.9185331620047
0.36,0.066,241.37,1.6,0.0,0.0,0.0,810.433244739167
1.476,0.09,242.36,6.0,0.0,0.0,20.0,356.9915951816886
1.396,0.0,241.46,5.8,0.0,0.0,17.0,964.1257517308468
0.266,0.0,244.46,1.2,0.0,0.0,0.0,172.51639647061893
0.256,0.0,247.34,1.0,0.0,0.0,1.0,185.13533193516236
1.41,0.184,243.19,5.8,0.0,0.0,0.0,1292.5290443449628
0.292,0.11199999999999999,242.94,1.4,0.0,0.0,1.0,158.14150614741823
2.498,0.47,241.19,10.8,0.0,0.0,18.0,1217.1156384477913
0.43799999999999994,0.21600000000000003,240.36,2.0,0.0,1.0,1.0,319.18206884309194
0.72,0.32799999999999996,241.3,3.2,0.0,0.0,1.0,976.4105751839644
0.364,0.0,240.12,1.6,0.0,0.0,0.0,579.8081873970607
1.6840000000000002,0.0,241.32,7.0,0.0,0.0,18.0,478.0210150694521
